model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count,quality_status,generation_seconds,predicted_body_age_years
teacher_llama31_8b,Teacher: Llama 3.1 8B,1643,13,14,2874,1,27,1,23,5,1.0,429,passed,5.974,86.34
teacher_llama31_8b,Teacher: Llama 3.1 8B,1644,8,4,3237,2,25,1,30,5,1.0,475,passed,6.602,59.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,1645,7,5,2782,2,23,1,15,5,1.0,410,passed,5.612,60.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,1646,11,4,2749,2,22,1,15,5,1.0,406,passed,5.417000000000001,36.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,1647,10,14,2966,3,27,1,17,5,1.0,437,passed,5.832999999999999,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1648,14,15,2912,4,28,1,25,5,1.0,433,passed,5.971,59.12
teacher_llama31_8b,Teacher: Llama 3.1 8B,1649,9,7,3311,3,30,1,10,5,1.0,467,passed,6.308,30.85
teacher_llama31_8b,Teacher: Llama 3.1 8B,1650,10,20,3178,3,39,1,12,5,1.0,438,passed,6.204,19.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1651,12,12,3010,2,30,1,16,5,1.0,439,passed,6.2589999999999995,32.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,1652,11,4,2657,2,23,1,9,5,1.0,376,passed,4.9319999999999995,19.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,1653,11,5,2936,3,23,1,10,5,1.0,425,passed,5.472,38.39
teacher_llama31_8b,Teacher: Llama 3.1 8B,1654,8,7,3471,4,25,1,19,5,1.0,505,passed,6.787000000000001,20.89
teacher_llama31_8b,Teacher: Llama 3.1 8B,1655,9,6,2572,1,24,1,11,5,1.0,369,passed,5.021,21.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,1656,7,5,2999,4,23,1,21,5,1.0,445,passed,6.06,29.78
teacher_llama31_8b,Teacher: Llama 3.1 8B,1657,9,5,2753,2,23,1,12,5,1.0,405,passed,5.393,57.87
teacher_llama31_8b,Teacher: Llama 3.1 8B,1658,6,5,3163,2,23,1,13,5,1.0,454,passed,6.093999999999999,29.41
teacher_llama31_8b,Teacher: Llama 3.1 8B,1659,6,5,2706,4,23,1,14,5,1.0,402,passed,5.377999999999999,34.39
teacher_llama31_8b,Teacher: Llama 3.1 8B,1660,7,5,2682,2,23,1,21,5,1.0,401,passed,5.513,75.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1661,3,6,2798,3,24,1,15,5,1.0,406,passed,5.539,82.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1662,10,6,3414,1,29,1,20,5,1.0,502,passed,6.761,55.6
teacher_llama31_8b,Teacher: Llama 3.1 8B,1663,10,12,3025,2,31,1,16,5,1.0,444,passed,6.12,31.63
teacher_llama31_8b,Teacher: Llama 3.1 8B,1664,13,6,2612,2,24,1,13,5,1.0,381,passed,5.111000000000001,79.1
teacher_llama31_8b,Teacher: Llama 3.1 8B,1665,9,5,2911,1,23,1,11,5,1.0,430,passed,5.669,18.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,1666,6,3,2875,3,21,1,18,5,1.0,420,passed,5.6339999999999995,47.02
teacher_llama31_8b,Teacher: Llama 3.1 8B,1667,8,6,2284,2,24,1,12,5,1.0,331,passed,4.569,53.39
teacher_llama31_8b,Teacher: Llama 3.1 8B,1668,17,7,2930,4,25,1,11,5,1.0,425,passed,5.617999999999999,75.65
teacher_llama31_8b,Teacher: Llama 3.1 8B,1669,6,5,3581,5,26,1,31,5,1.0,530,passed,7.271,73.41
teacher_llama31_8b,Teacher: Llama 3.1 8B,1670,9,5,2473,3,23,1,12,5,1.0,364,passed,5.019,68.35
teacher_llama31_8b,Teacher: Llama 3.1 8B,1671,9,6,2693,2,24,1,12,5,1.0,396,passed,5.24,32.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,1672,10,5,2855,3,23,1,12,5,1.0,422,passed,5.606,51.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,1673,10,7,2784,2,25,1,16,5,1.0,419,passed,5.732,77.6
teacher_llama31_8b,Teacher: Llama 3.1 8B,1674,9,13,2809,2,31,1,15,5,1.0,400,passed,5.507000000000001,59.05
teacher_llama31_8b,Teacher: Llama 3.1 8B,1675,13,3,2609,3,21,1,9,5,1.0,386,passed,5.0,44.42
teacher_llama31_8b,Teacher: Llama 3.1 8B,1676,11,5,2957,4,23,1,9,5,1.0,424,passed,5.577000000000001,45.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,1677,8,4,2612,3,22,1,12,5,1.0,384,passed,5.16,58.92
teacher_llama31_8b,Teacher: Llama 3.1 8B,1678,12,4,3241,2,26,1,19,5,1.0,471,passed,6.4270000000000005,31.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,1679,15,15,3033,3,28,1,21,5,1.0,440,passed,6.055,75.74
teacher_llama31_8b,Teacher: Llama 3.1 8B,1680,10,6,3099,3,24,1,16,5,1.0,459,passed,6.115,39.41
teacher_llama31_8b,Teacher: Llama 3.1 8B,1681,8,7,3021,3,26,1,15,5,1.0,434,passed,5.926,84.8
teacher_llama31_8b,Teacher: Llama 3.1 8B,1682,8,7,2424,3,25,1,14,5,1.0,349,passed,4.862,82.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,1683,9,7,2933,2,25,1,8,5,1.0,421,passed,5.664,46.39
teacher_llama31_8b,Teacher: Llama 3.1 8B,1684,6,5,3109,2,24,1,13,5,1.0,451,passed,6.0329999999999995,49.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,1685,8,14,3224,4,27,1,25,5,1.0,473,passed,6.462999999999999,32.3
teacher_llama31_8b,Teacher: Llama 3.1 8B,1686,11,7,3058,3,26,1,17,5,1.0,454,passed,6.29,75.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,1687,11,6,3508,3,25,1,16,5,1.0,505,passed,6.638999999999999,39.73
teacher_llama31_8b,Teacher: Llama 3.1 8B,1688,9,14,3116,6,27,1,21,5,1.0,470,passed,6.455,32.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1689,14,13,3456,1,36,1,33,5,1.0,511,passed,7.185,80.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1690,7,4,2370,1,22,1,8,5,1.0,353,passed,4.672,77.69
teacher_llama31_8b,Teacher: Llama 3.1 8B,1691,17,17,2385,0,30,1,16,5,1.0,340,passed,4.71,58.26
teacher_llama31_8b,Teacher: Llama 3.1 8B,1692,8,4,2768,2,22,1,11,5,1.0,404,passed,5.44,49.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1693,8,5,3463,1,24,1,15,5,1.0,503,passed,6.5729999999999995,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1694,10,3,2874,2,21,1,16,5,1.0,424,passed,5.545,26.05
teacher_llama31_8b,Teacher: Llama 3.1 8B,1695,9,4,2720,4,22,1,20,5,1.0,405,passed,5.622000000000001,79.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,1696,8,4,2712,1,22,1,11,5,1.0,383,passed,5.125,18.72
teacher_llama31_8b,Teacher: Llama 3.1 8B,1697,15,3,2917,3,21,1,13,5,1.0,436,passed,5.655,30.4
teacher_llama31_8b,Teacher: Llama 3.1 8B,1698,9,6,2994,2,24,1,21,5,1.0,439,passed,6.121,73.86
teacher_llama31_8b,Teacher: Llama 3.1 8B,1699,8,4,2630,1,22,1,11,5,1.0,387,passed,5.085,33.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,1700,12,5,2596,3,23,1,10,5,1.0,391,passed,5.125,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1701,10,6,2738,3,24,1,19,5,1.0,408,passed,5.537999999999999,74.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,1702,16,15,2605,2,28,1,19,5,1.0,372,passed,5.192,60.63
teacher_llama31_8b,Teacher: Llama 3.1 8B,1703,9,5,2676,3,23,1,11,5,1.0,393,passed,5.224,27.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,1704,11,4,2345,2,22,1,12,5,1.0,342,passed,4.51,51.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,1705,11,15,2671,1,28,1,17,5,1.0,389,passed,5.294,55.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,1706,7,6,2766,2,24,1,10,5,1.0,403,passed,5.4,77.34
teacher_llama31_8b,Teacher: Llama 3.1 8B,1707,9,8,3041,2,27,1,22,5,1.0,451,passed,6.042999999999999,69.82
teacher_llama31_8b,Teacher: Llama 3.1 8B,1708,9,4,2679,2,22,1,12,5,1.0,383,passed,5.2410000000000005,44.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,1709,9,7,2990,2,25,1,10,5,1.0,439,passed,5.751,58.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,1710,11,6,2746,3,24,1,9,5,1.0,393,passed,5.19,60.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,1711,9,5,3176,5,23,1,10,5,1.0,462,passed,6.074,59.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,1712,11,6,2819,2,24,1,24,5,1.0,426,passed,5.8629999999999995,78.32
teacher_llama31_8b,Teacher: Llama 3.1 8B,1713,12,7,3038,2,25,1,9,5,1.0,435,passed,5.8,37.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,1714,7,8,3055,2,26,1,9,5,1.0,443,passed,5.952999999999999,84.77
teacher_llama31_8b,Teacher: Llama 3.1 8B,1715,10,5,3497,5,23,1,9,5,1.0,510,passed,6.476,82.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,1716,7,4,2622,1,22,1,8,5,1.0,389,passed,5.075,33.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,1717,10,4,2473,1,22,1,9,5,1.0,361,passed,4.821000000000001,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1718,11,5,2609,2,23,1,14,5,1.0,385,passed,5.149,24.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,1719,9,12,3081,2,32,1,20,5,1.0,451,passed,6.29,66.92
teacher_llama31_8b,Teacher: Llama 3.1 8B,1720,11,4,2855,2,22,1,13,5,1.0,421,passed,5.568,76.87
teacher_llama31_8b,Teacher: Llama 3.1 8B,1721,7,17,2938,2,35,1,17,5,1.0,413,passed,5.781000000000001,65.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,1722,10,5,2752,3,23,1,15,5,1.0,406,passed,5.541,42.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,1723,6,4,2604,3,22,1,9,5,1.0,383,passed,5.047,77.1
teacher_llama31_8b,Teacher: Llama 3.1 8B,1724,11,5,3232,2,24,1,14,5,1.0,480,passed,6.2170000000000005,28.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1725,12,15,2882,0,28,1,19,5,1.0,419,passed,5.587000000000001,43.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,1726,6,5,2826,2,24,1,8,5,1.0,395,passed,5.415,73.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,1727,9,4,3111,3,22,1,16,5,1.0,459,passed,6.126,20.46
teacher_llama31_8b,Teacher: Llama 3.1 8B,1728,9,9,2897,2,27,1,12,5,1.0,431,passed,5.787999999999999,58.02
teacher_llama31_8b,Teacher: Llama 3.1 8B,1729,8,17,2823,3,30,1,25,5,1.0,424,passed,5.768,23.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,1730,7,3,2635,3,21,1,11,5,1.0,388,passed,5.1160000000000005,27.42
teacher_llama31_8b,Teacher: Llama 3.1 8B,1731,8,8,3009,3,26,1,12,5,1.0,434,passed,5.761,27.36
teacher_llama31_8b,Teacher: Llama 3.1 8B,1732,9,5,2783,4,23,1,12,5,1.0,403,passed,5.521,41.37
teacher_llama31_8b,Teacher: Llama 3.1 8B,1733,10,5,2906,3,23,1,20,5,1.0,426,passed,5.604,31.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1734,11,3,2768,4,21,1,7,5,1.0,417,passed,5.34,72.65
teacher_llama31_8b,Teacher: Llama 3.1 8B,1735,8,5,3011,2,23,1,22,5,1.0,448,passed,6.122000000000001,73.94
teacher_llama31_8b,Teacher: Llama 3.1 8B,1736,6,14,3366,3,37,1,33,5,1.0,493,passed,7.085,58.85
teacher_llama31_8b,Teacher: Llama 3.1 8B,1737,10,7,3660,2,28,1,23,5,1.0,535,passed,7.287000000000001,88.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1738,11,4,2848,2,22,1,11,5,1.0,425,passed,5.566,61.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1739,7,6,2990,3,24,1,29,5,1.0,437,passed,6.06,50.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,1740,7,8,3481,2,26,1,17,5,1.0,510,passed,6.747999999999999,56.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,1741,8,15,3069,3,28,1,23,5,1.0,447,passed,6.224,82.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1742,7,0,3018,3,19,1,13,5,1.0,447,passed,5.546,42.46
teacher_llama31_8b,Teacher: Llama 3.1 8B,1743,12,10,2750,2,29,1,11,5,1.0,391,passed,5.382999999999999,32.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1744,10,6,2738,1,24,1,12,5,1.0,401,passed,5.312,54.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,1745,14,15,2634,2,28,1,13,5,1.0,382,passed,5.126,29.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,1746,5,5,3591,4,28,1,28,5,1.0,526,passed,7.2589999999999995,59.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,1747,8,6,2772,1,24,1,13,5,1.0,408,passed,5.479,59.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,1748,9,14,2782,4,27,1,17,5,1.0,408,passed,5.643,39.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1749,10,5,2779,3,23,1,8,5,1.0,404,passed,5.272,39.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,1750,18,15,2691,2,28,1,18,5,1.0,385,passed,5.41,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1751,15,11,3320,4,34,1,27,5,1.0,481,passed,6.7010000000000005,39.63
teacher_llama31_8b,Teacher: Llama 3.1 8B,1752,13,17,2550,0,30,1,19,5,1.0,366,passed,5.083,58.5
teacher_llama31_8b,Teacher: Llama 3.1 8B,1753,10,5,2867,1,23,1,11,5,1.0,430,passed,5.6739999999999995,43.78
teacher_llama31_8b,Teacher: Llama 3.1 8B,1754,15,16,2728,1,29,1,18,5,1.0,392,passed,5.361000000000001,81.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,1755,11,3,2553,3,21,1,14,5,1.0,370,passed,4.95,30.32
teacher_llama31_8b,Teacher: Llama 3.1 8B,1756,8,5,3141,1,23,1,12,5,1.0,466,passed,6.002999999999999,70.29
teacher_llama31_8b,Teacher: Llama 3.1 8B,1757,9,5,2702,2,23,1,14,5,1.0,391,passed,5.388,63.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1758,16,14,2654,1,27,1,16,5,1.0,380,passed,5.252999999999999,63.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,1759,8,4,3073,2,22,1,18,5,1.0,451,passed,6.0920000000000005,50.12
teacher_llama31_8b,Teacher: Llama 3.1 8B,1760,9,7,2742,2,25,1,16,5,1.0,419,passed,5.787999999999999,74.26
teacher_llama31_8b,Teacher: Llama 3.1 8B,1761,10,6,2697,4,24,1,8,5,1.0,393,passed,5.202000000000001,44.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,1762,10,9,2560,2,27,1,10,5,1.0,360,passed,4.9719999999999995,68.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,1763,13,5,2713,2,23,1,9,5,1.0,396,passed,5.263999999999999,84.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,1764,8,7,3025,2,25,1,9,5,1.0,436,passed,5.687,37.5
teacher_llama31_8b,Teacher: Llama 3.1 8B,1765,11,4,2767,3,22,1,11,5,1.0,405,passed,5.226,34.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,1766,8,5,2734,2,23,1,13,5,1.0,408,passed,5.416,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1767,15,15,2820,3,28,1,20,5,1.0,403,passed,5.55,64.82
teacher_llama31_8b,Teacher: Llama 3.1 8B,1768,6,4,3022,3,23,1,12,5,1.0,442,passed,5.829,74.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,1769,11,6,2806,4,24,1,10,5,1.0,421,passed,5.397,36.81
teacher_llama31_8b,Teacher: Llama 3.1 8B,1770,8,3,2269,1,21,1,13,5,1.0,333,passed,4.643,37.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1771,15,15,2581,0,28,1,27,5,1.0,379,passed,5.559,63.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,1772,11,4,2720,3,22,1,18,5,1.0,415,passed,5.591,49.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1773,9,4,2941,2,22,1,17,5,1.0,442,passed,5.792000000000001,77.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,1774,12,3,2890,1,22,1,13,5,1.0,417,passed,5.486000000000001,53.96
teacher_llama31_8b,Teacher: Llama 3.1 8B,1775,15,15,2541,0,28,1,17,5,1.0,358,passed,5.0280000000000005,35.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,1776,12,4,2863,1,22,1,12,5,1.0,417,passed,5.44,36.94
teacher_llama31_8b,Teacher: Llama 3.1 8B,1777,6,5,2672,3,24,1,18,5,1.0,386,passed,5.284,41.41
teacher_llama31_8b,Teacher: Llama 3.1 8B,1778,8,6,2849,1,24,1,14,5,1.0,417,passed,5.68,48.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,1779,6,3,2680,2,21,1,8,5,1.0,379,passed,4.97,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1780,14,15,2769,3,28,1,18,5,1.0,404,passed,5.657,63.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,1781,15,14,2701,1,27,1,15,5,1.0,391,passed,5.306,63.7
teacher_llama31_8b,Teacher: Llama 3.1 8B,1782,12,16,3155,3,29,1,16,5,1.0,448,passed,6.0489999999999995,54.22
teacher_llama31_8b,Teacher: Llama 3.1 8B,1783,11,10,3613,3,28,1,22,5,1.0,512,passed,6.9270000000000005,87.82
teacher_llama31_8b,Teacher: Llama 3.1 8B,1784,11,14,3067,4,27,1,19,5,1.0,450,passed,6.156000000000001,31.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,1785,14,6,2745,3,24,1,16,5,1.0,412,passed,5.704,70.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1786,11,15,2629,0,28,1,19,5,1.0,381,passed,5.313,72.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,1787,7,5,2577,2,23,1,12,5,1.0,384,passed,5.16,48.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,1788,11,13,3048,2,32,1,19,5,1.0,455,passed,6.4079999999999995,82.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1789,9,5,2967,1,23,1,15,5,1.0,444,passed,5.916,76.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,1790,7,4,3082,2,23,1,16,5,1.0,469,passed,6.34,79.94
teacher_llama31_8b,Teacher: Llama 3.1 8B,1791,9,4,2568,2,22,1,14,5,1.0,387,passed,5.178999999999999,22.36
teacher_llama31_8b,Teacher: Llama 3.1 8B,1792,10,6,2593,2,24,1,14,5,1.0,372,passed,5.2139999999999995,47.86
teacher_llama31_8b,Teacher: Llama 3.1 8B,1793,10,5,2735,1,23,1,12,5,1.0,405,passed,5.308,56.29
teacher_llama31_8b,Teacher: Llama 3.1 8B,1794,11,6,2918,2,24,1,17,5,1.0,436,passed,5.849,34.96
teacher_llama31_8b,Teacher: Llama 3.1 8B,1795,9,6,2779,4,24,1,12,5,1.0,401,passed,5.39,21.03
teacher_llama31_8b,Teacher: Llama 3.1 8B,1796,16,16,2643,4,29,1,17,5,1.0,384,passed,5.228,65.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,1797,8,4,2732,3,22,1,9,5,1.0,401,passed,5.197,41.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,1798,12,4,3679,3,23,1,20,5,1.0,552,passed,7.245,67.22
teacher_llama31_8b,Teacher: Llama 3.1 8B,1799,9,13,2650,3,26,1,15,5,1.0,389,passed,5.39,70.97
teacher_llama31_8b,Teacher: Llama 3.1 8B,1800,11,3,2751,1,21,1,13,5,1.0,410,passed,5.434,36.43
teacher_llama31_8b,Teacher: Llama 3.1 8B,1801,9,19,3135,2,32,1,25,5,1.0,447,passed,6.352,72.03
teacher_llama31_8b,Teacher: Llama 3.1 8B,1802,9,5,2739,2,23,1,17,5,1.0,405,passed,5.599,62.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,1803,8,4,2855,3,22,1,7,5,1.0,426,passed,5.504,40.4
teacher_llama31_8b,Teacher: Llama 3.1 8B,1804,9,4,2534,2,22,1,8,5,1.0,369,passed,4.86,59.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,1805,12,7,2995,2,25,1,14,5,1.0,440,passed,5.87,52.53
teacher_llama31_8b,Teacher: Llama 3.1 8B,1806,8,8,2658,3,26,1,15,5,1.0,380,passed,5.317,80.4
teacher_llama31_8b,Teacher: Llama 3.1 8B,1807,8,5,3043,3,23,1,17,5,1.0,452,passed,5.907,26.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,1808,15,14,2815,1,27,1,20,5,1.0,422,passed,5.7860000000000005,67.75
teacher_llama31_8b,Teacher: Llama 3.1 8B,1809,6,6,2828,2,24,1,9,5,1.0,412,passed,5.441,62.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,1810,13,5,2927,2,23,1,12,5,1.0,444,passed,5.898,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1811,8,4,2675,2,22,1,8,5,1.0,387,passed,4.908,29.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,1812,9,4,2885,4,23,1,9,5,1.0,423,passed,5.39,34.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,1813,5,7,2755,3,25,1,17,5,1.0,394,passed,5.511,69.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,1814,10,5,2550,3,23,1,11,5,1.0,377,passed,4.949,73.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,1815,16,15,2612,1,28,1,18,5,1.0,374,passed,5.155,72.79
teacher_llama31_8b,Teacher: Llama 3.1 8B,1816,9,10,3504,2,28,1,11,5,1.0,513,passed,6.735,73.16
teacher_llama31_8b,Teacher: Llama 3.1 8B,1817,11,4,2786,4,22,1,11,5,1.0,421,passed,5.477,46.42
teacher_llama31_8b,Teacher: Llama 3.1 8B,1818,9,5,2630,2,23,1,18,5,1.0,396,passed,5.461,63.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,1819,15,9,2401,1,26,1,13,5,1.0,355,passed,4.885,46.7
teacher_llama31_8b,Teacher: Llama 3.1 8B,1820,11,11,3244,2,30,1,16,5,1.0,479,passed,6.398,37.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,1821,12,11,2880,1,29,1,15,5,1.0,425,passed,5.853,86.75
teacher_llama31_8b,Teacher: Llama 3.1 8B,1822,9,3,2788,2,21,1,17,5,1.0,409,passed,5.492999999999999,49.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,1823,6,2,2603,3,20,1,8,5,1.0,391,passed,4.95,24.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1824,10,6,3291,2,24,1,20,5,1.0,475,passed,6.352,46.96
teacher_llama31_8b,Teacher: Llama 3.1 8B,1825,11,15,2735,3,28,1,23,5,1.0,416,passed,5.742999999999999,65.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,1826,11,18,2811,1,31,1,20,5,1.0,403,passed,5.584,27.7
teacher_llama31_8b,Teacher: Llama 3.1 8B,1827,8,6,2710,3,24,1,21,5,1.0,387,passed,5.4879999999999995,81.57
teacher_llama31_8b,Teacher: Llama 3.1 8B,1828,10,7,3023,3,25,1,10,5,1.0,445,passed,5.73,34.34
teacher_llama31_8b,Teacher: Llama 3.1 8B,1829,8,5,2595,2,23,1,18,5,1.0,381,passed,5.209,35.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,1830,8,3,2862,1,21,1,10,5,1.0,433,passed,5.672000000000001,31.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,1831,10,4,2689,2,22,1,10,5,1.0,392,passed,5.172999999999999,27.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,1832,10,9,2655,2,27,1,11,5,1.0,392,passed,5.289,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1833,11,4,2310,3,22,1,8,5,1.0,334,passed,4.518,66.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,1834,9,5,3143,5,23,1,17,5,1.0,476,passed,6.13,58.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,1835,8,6,3323,3,24,1,19,5,1.0,494,passed,6.615,28.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,1836,5,5,2874,4,23,1,18,5,1.0,420,passed,5.754,87.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1837,9,10,3181,3,28,1,19,5,1.0,461,passed,6.417999999999999,75.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,1838,7,5,2752,2,23,1,12,5,1.0,399,passed,5.279,52.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,1839,8,10,2964,1,28,1,24,5,1.0,431,passed,6.098,62.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,1840,7,5,2687,1,23,1,14,5,1.0,406,passed,5.485,43.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,1841,8,3,2826,2,21,1,12,5,1.0,422,passed,5.421,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1842,8,6,2849,3,24,1,7,5,1.0,409,passed,5.399,42.24
teacher_llama31_8b,Teacher: Llama 3.1 8B,1843,12,6,2913,3,24,1,8,5,1.0,419,passed,5.48,33.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,1844,7,6,3000,4,24,1,10,5,1.0,444,passed,5.835,38.92
teacher_llama31_8b,Teacher: Llama 3.1 8B,1845,7,4,2896,2,22,1,10,5,1.0,423,passed,5.476,32.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,1846,8,4,2673,3,22,1,11,5,1.0,398,passed,5.277,74.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,1847,8,4,3468,3,24,1,26,5,1.0,512,passed,7.091,75.94
teacher_llama31_8b,Teacher: Llama 3.1 8B,1848,6,4,2446,1,22,1,17,5,1.0,361,passed,5.05,66.86
teacher_llama31_8b,Teacher: Llama 3.1 8B,1849,8,4,2702,2,22,1,12,5,1.0,390,passed,5.193,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,1850,12,11,3137,1,31,1,9,5,1.0,457,passed,5.968999999999999,37.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,1851,9,6,2976,2,24,1,14,5,1.0,439,passed,5.926,88.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,1852,8,3,3046,3,21,1,13,5,1.0,449,passed,5.832000000000001,48.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,1853,13,7,2445,2,25,1,17,5,1.0,366,passed,5.125,78.87
teacher_llama31_8b,Teacher: Llama 3.1 8B,1854,12,4,2692,2,22,1,11,5,1.0,408,passed,5.2829999999999995,25.66
