action_verb_count,bullet_count,category_alcohol,category_checks,category_diet,category_exercise,category_follow-up,category_sleep,category_smoking,category_stress,distillation_id,explanation_connector_count,feature_Activity,feature_Alcohol,feature_BMI,feature_Blood Glucose,feature_Blood Pressure,feature_Cholesterol,feature_Diet,feature_Mental Health,feature_Predicted Body Age,feature_Sleep,feature_Smoking,feature_Stress,feature_evidence_count,forbidden_term_count,key_signal_coverage,medical_disclaimer_present,numeric_evidence_count,person_index,quality_score,recommendation_category_count,required_heading_count,required_heading_coverage,response_source,word_count
16,35,1,1,1,1,1,1,1,1,1380,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,1380,93.0,8,5,1.0,Qwen teacher distillation,466
6,15,1,1,1,1,1,1,1,1,1380,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1380,80.68571428571428,8,5,1.0,Local rule-based fallback,234
13,20,1,1,1,1,1,1,1,1,1381,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,14,1381,91.82857142857142,8,5,1.0,Qwen teacher distillation,309
6,13,1,1,1,1,1,1,1,1,1381,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1381,80.45714285714286,8,5,1.0,Local rule-based fallback,226
12,31,1,1,1,1,1,1,1,1,1382,6,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,23,1382,95.0,8,5,1.0,Qwen teacher distillation,476
6,13,1,1,1,1,1,1,1,1,1382,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1382,80.4,8,5,1.0,Local rule-based fallback,224
14,26,1,1,1,1,1,1,1,1,1383,4,1,1,1,1,1,0,1,1,0,1,1,1,10,0,1.0,0,12,1383,93.0,8,5,1.0,Qwen teacher distillation,394
6,12,1,1,1,1,1,1,1,1,1383,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,1383,80.25714285714285,8,5,1.0,Local rule-based fallback,219
14,23,1,1,1,1,1,1,1,1,1384,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,13,1384,91.0,8,5,1.0,Qwen teacher distillation,369
6,15,1,1,1,1,1,1,1,1,1384,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1384,80.68571428571428,8,5,1.0,Local rule-based fallback,234
14,29,1,1,1,1,1,1,1,1,1385,2,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,22,1385,89.0,8,5,1.0,Qwen teacher distillation,402
6,15,1,1,1,1,1,1,1,1,1385,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1385,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,25,1,1,1,1,1,1,1,1,1386,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,1386,91.0,8,5,1.0,Qwen teacher distillation,357
6,14,1,1,1,1,1,1,1,1,1386,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1386,80.6,8,5,1.0,Local rule-based fallback,231
10,27,1,1,1,1,1,1,1,1,1387,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,14,1387,87.66666666666667,8,5,1.0,Qwen teacher distillation,361
6,13,1,1,1,1,1,1,1,1,1387,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1387,80.42857142857143,8,5,1.0,Local rule-based fallback,225
16,36,1,1,1,1,1,1,1,1,1388,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,21,1388,93.0,8,5,1.0,Qwen teacher distillation,431
6,13,1,1,1,1,1,1,1,1,1388,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1388,80.42857142857143,8,5,1.0,Local rule-based fallback,225
13,23,1,1,1,1,1,1,1,1,1389,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,1389,93.0,8,5,1.0,Qwen teacher distillation,388
6,15,1,1,1,1,1,1,1,1,1389,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1389,80.77142857142857,8,5,1.0,Local rule-based fallback,237
14,22,1,1,1,1,1,1,1,1,1390,3,1,1,1,0,1,0,1,0,0,1,1,1,8,0,1.0,0,11,1390,87.45714285714286,8,5,1.0,Qwen teacher distillation,331
6,11,1,1,1,1,1,1,1,1,1390,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,22,1390,79.94285714285715,8,5,1.0,Local rule-based fallback,208
15,23,1,1,1,1,1,1,1,1,1391,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,1,17,1391,98.0,8,5,1.0,Qwen teacher distillation,413
6,14,1,1,1,1,1,1,1,1,1391,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1391,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,24,1,1,1,1,1,1,1,1,1393,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,18,1393,93.0,8,5,1.0,Qwen teacher distillation,403
6,15,1,1,1,1,1,1,1,1,1393,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1393,80.8,8,5,1.0,Local rule-based fallback,238
14,31,1,1,1,1,1,1,1,1,1394,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,22,1394,91.0,8,5,1.0,Qwen teacher distillation,440
6,14,1,1,1,1,1,1,1,1,1394,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1394,80.57142857142857,8,5,1.0,Local rule-based fallback,230
15,33,1,1,1,1,1,1,1,1,1395,6,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,1395,95.0,8,5,1.0,Qwen teacher distillation,409
6,15,1,1,1,1,1,1,1,1,1395,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,27,1395,80.82857142857142,8,5,1.0,Local rule-based fallback,239
13,28,1,1,1,1,1,1,1,1,1396,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,1396,91.0,8,5,1.0,Qwen teacher distillation,417
6,15,1,1,1,1,1,1,1,1,1396,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1396,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,29,1,1,1,1,1,1,1,1,1397,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,23,1397,89.0,8,5,1.0,Qwen teacher distillation,371
6,15,1,1,1,1,1,1,1,1,1397,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1397,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,20,1,1,1,1,1,1,1,1,1398,5,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,20,1398,95.0,8,5,1.0,Qwen teacher distillation,363
6,14,1,1,1,1,1,1,1,1,1398,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1398,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,18,1,1,1,1,1,1,1,1,1399,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,11,1399,90.17142857142858,8,5,1.0,Qwen teacher distillation,321
6,14,1,1,1,1,1,1,1,1,1399,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1399,80.57142857142857,8,5,1.0,Local rule-based fallback,230
11,19,1,1,1,1,1,1,1,1,1400,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,1400,86.99047619047619,8,5,1.0,Qwen teacher distillation,338
6,14,1,1,1,1,1,1,1,1,1400,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1400,80.62857142857143,8,5,1.0,Local rule-based fallback,232
18,20,1,1,1,1,1,1,1,1,1401,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,18,1401,91.0,8,5,1.0,Qwen teacher distillation,379
6,15,1,1,1,1,1,1,1,1,1401,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1401,80.68571428571428,8,5,1.0,Local rule-based fallback,234
14,26,1,1,1,1,1,1,1,1,1402,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,1,22,1402,100.0,8,5,1.0,Qwen teacher distillation,399
6,13,1,1,1,1,1,1,1,1,1402,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1402,80.31428571428572,8,5,1.0,Local rule-based fallback,221
13,23,1,1,1,1,1,1,1,1,1403,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1403,91.0,8,5,1.0,Qwen teacher distillation,380
6,13,1,1,1,1,1,1,1,1,1403,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1403,80.4,8,5,1.0,Local rule-based fallback,224
15,29,1,1,1,1,1,1,1,1,1404,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,19,1404,98.0,8,5,1.0,Qwen teacher distillation,401
6,15,1,1,1,1,1,1,1,1,1404,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1404,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,28,1,1,1,1,1,1,1,1,1405,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,15,1405,95.0,8,5,1.0,Qwen teacher distillation,464
6,15,1,1,1,1,1,1,1,1,1405,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1405,80.77142857142857,8,5,1.0,Local rule-based fallback,237
16,31,1,1,1,1,1,1,1,1,1406,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1406,95.0,8,5,1.0,Qwen teacher distillation,460
6,14,1,1,1,1,1,1,1,1,1406,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1406,80.48571428571428,8,5,1.0,Local rule-based fallback,227
14,28,1,1,1,1,1,1,1,1,1407,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,24,1407,91.0,8,5,1.0,Qwen teacher distillation,385
6,14,1,1,1,1,1,1,1,1,1407,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1407,80.45714285714286,8,5,1.0,Local rule-based fallback,226
16,25,1,1,1,1,1,1,1,1,1408,1,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1408,87.0,8,5,1.0,Qwen teacher distillation,357
6,12,1,1,1,1,1,1,1,1,1408,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,22,1408,80.22857142857143,8,5,1.0,Local rule-based fallback,218
13,24,1,1,1,1,1,1,1,1,1409,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,1409,91.0,8,5,1.0,Qwen teacher distillation,370
6,14,1,1,1,1,1,1,1,1,1409,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1409,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,25,1,1,1,1,1,1,1,1,1410,6,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,13,1410,95.0,8,5,1.0,Qwen teacher distillation,392
6,15,1,1,1,1,1,1,1,1,1410,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1410,80.57142857142857,8,5,1.0,Local rule-based fallback,230
15,28,1,1,1,1,1,1,1,1,1411,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,1411,95.0,8,5,1.0,Qwen teacher distillation,410
6,15,1,1,1,1,1,1,1,1,1411,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1411,80.74285714285715,8,5,1.0,Local rule-based fallback,236
13,31,1,1,1,1,1,1,1,1,1412,6,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,23,1412,95.0,8,5,1.0,Qwen teacher distillation,447
6,14,1,1,1,1,1,1,1,1,1412,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1412,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,26,1,1,1,1,1,1,1,1,1413,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,1413,91.0,8,5,1.0,Qwen teacher distillation,414
6,13,1,1,1,1,1,1,1,1,1413,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1413,80.45714285714286,8,5,1.0,Local rule-based fallback,226
14,23,1,1,1,1,1,1,1,1,1414,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,1414,95.0,8,5,1.0,Qwen teacher distillation,464
6,15,1,1,1,1,1,1,1,1,1414,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1414,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,26,1,1,1,1,1,1,1,1,1415,5,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,13,1415,95.0,8,5,1.0,Qwen teacher distillation,394
6,15,1,1,1,1,1,1,1,1,1415,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1415,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,26,1,1,1,1,1,1,1,1,1416,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,1416,91.0,8,5,1.0,Qwen teacher distillation,363
6,15,1,1,1,1,1,1,1,1,1416,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1416,80.8,8,5,1.0,Local rule-based fallback,238
14,29,1,1,1,1,1,1,1,1,1417,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,21,1417,91.0,8,5,1.0,Qwen teacher distillation,373
6,15,1,1,1,1,1,1,1,1,1417,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1417,80.74285714285715,8,5,1.0,Local rule-based fallback,236
16,36,1,1,1,1,1,1,1,1,1418,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,1418,93.0,8,5,1.0,Qwen teacher distillation,456
6,15,1,1,1,1,1,1,1,1,1418,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1418,80.62857142857143,8,5,1.0,Local rule-based fallback,232
13,26,1,1,1,1,1,1,1,1,1419,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,1419,95.0,8,5,1.0,Qwen teacher distillation,428
6,15,1,1,1,1,1,1,1,1,1419,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1419,80.82857142857142,8,5,1.0,Local rule-based fallback,239
15,29,1,1,1,1,1,1,1,1,1420,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,1420,91.0,8,5,1.0,Qwen teacher distillation,450
6,15,1,1,1,1,1,1,1,1,1420,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1420,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,28,1,1,1,1,1,1,1,1,1421,5,1,1,1,0,1,1,1,1,0,1,1,1,10,0,1.0,0,16,1421,95.0,8,5,1.0,Qwen teacher distillation,379
6,14,1,1,1,1,1,1,1,1,1421,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1421,80.4,8,5,1.0,Local rule-based fallback,224
14,23,1,1,1,1,1,1,1,1,1422,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,1422,95.0,8,5,1.0,Qwen teacher distillation,367
6,11,1,1,1,1,1,1,1,1,1422,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,1422,80.11428571428571,8,5,1.0,Local rule-based fallback,214
15,21,1,1,1,1,1,1,1,1,1423,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,15,1423,98.0,8,5,1.0,Qwen teacher distillation,397
6,15,1,1,1,1,1,1,1,1,1423,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1423,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,27,1,1,1,1,1,1,1,1,1424,3,1,1,1,1,1,0,1,0,0,1,1,1,9,0,1.0,0,18,1424,88.81428571428572,8,5,1.0,Qwen teacher distillation,326
6,13,1,1,1,1,1,1,1,1,1424,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1424,80.4,8,5,1.0,Local rule-based fallback,224
15,20,1,1,1,1,1,1,1,1,1425,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,15,1425,91.0,8,5,1.0,Qwen teacher distillation,386
6,15,1,1,1,1,1,1,1,1,1425,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1425,80.71428571428571,8,5,1.0,Local rule-based fallback,235
10,25,1,1,1,1,1,1,1,1,1426,1,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,13,1426,83.55238095238096,8,5,1.0,Qwen teacher distillation,346
6,14,1,1,1,1,1,1,1,1,1426,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1426,80.6,8,5,1.0,Local rule-based fallback,231
15,34,1,1,1,1,1,1,1,1,1427,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,21,1427,91.0,8,5,1.0,Qwen teacher distillation,422
6,14,1,1,1,1,1,1,1,1,1427,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1427,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,24,1,1,1,1,1,1,1,1,1428,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,1,18,1428,98.0,8,5,1.0,Qwen teacher distillation,359
6,15,1,1,1,1,1,1,1,1,1428,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1428,80.57142857142857,8,5,1.0,Local rule-based fallback,230
14,23,1,1,1,1,1,1,1,1,1429,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,14,1429,93.0,8,5,1.0,Qwen teacher distillation,417
6,14,1,1,1,1,1,1,1,1,1429,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1429,80.54285714285714,8,5,1.0,Local rule-based fallback,229
11,23,1,1,1,1,1,1,1,1,1430,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,11,1430,93.33333333333333,8,5,1.0,Qwen teacher distillation,369
6,13,1,1,1,1,1,1,1,1,1430,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1430,80.4,8,5,1.0,Local rule-based fallback,224
12,24,1,1,1,1,1,1,1,1,1431,3,1,1,1,1,0,1,1,1,0,1,1,1,10,0,1.0,0,16,1431,90.68571428571428,8,5,1.0,Qwen teacher distillation,339
6,14,1,1,1,1,1,1,1,1,1431,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,1431,80.45714285714286,8,5,1.0,Local rule-based fallback,226
17,29,1,1,1,1,1,1,1,1,1432,4,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,19,1432,93.0,8,5,1.0,Qwen teacher distillation,448
6,14,1,1,1,1,1,1,1,1,1432,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1432,80.57142857142857,8,5,1.0,Local rule-based fallback,230
14,24,1,1,1,1,1,1,1,1,1433,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,1433,91.0,8,5,1.0,Qwen teacher distillation,406
6,12,1,1,1,1,1,1,1,1,1433,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,21,1433,80.11428571428571,8,5,1.0,Local rule-based fallback,214
13,30,1,1,1,1,1,1,1,1,1434,1,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,17,1434,87.0,8,5,1.0,Qwen teacher distillation,394
6,13,1,1,1,1,1,1,1,1,1434,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1434,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,23,1,1,1,1,1,1,1,1,1435,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,18,1435,91.0,8,5,1.0,Qwen teacher distillation,424
6,14,1,1,1,1,1,1,1,1,1435,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1435,80.54285714285714,8,5,1.0,Local rule-based fallback,229
14,20,1,1,1,1,1,1,1,1,1436,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,14,1436,93.0,8,5,1.0,Qwen teacher distillation,357
6,14,1,1,1,1,1,1,1,1,1436,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1436,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,30,1,1,1,1,1,1,1,1,1437,6,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,1437,95.0,8,5,1.0,Qwen teacher distillation,393
6,14,1,1,1,1,1,1,1,1,1437,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1437,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,30,1,1,1,1,1,1,1,1,1438,3,1,1,1,0,1,1,1,1,1,1,1,1,11,0,1.0,0,19,1438,91.0,8,5,1.0,Qwen teacher distillation,422
6,15,1,1,1,1,1,1,1,1,1438,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1438,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,33,1,1,1,1,1,1,1,1,1439,6,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,1,22,1439,100.0,8,5,1.0,Qwen teacher distillation,434
6,15,1,1,1,1,1,1,1,1,1439,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1439,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,32,1,1,1,1,1,1,1,1,1440,6,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,14,1440,95.0,8,5,1.0,Qwen teacher distillation,402
6,14,1,1,1,1,1,1,1,1,1440,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1440,80.51428571428572,8,5,1.0,Local rule-based fallback,228
17,25,1,1,1,1,1,1,1,1,1441,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,11,1441,92.14285714285714,8,5,1.0,Qwen teacher distillation,320
6,15,1,1,1,1,1,1,1,1,1441,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1441,80.6,8,5,1.0,Local rule-based fallback,231
10,24,1,1,1,1,1,1,1,1,1442,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,14,1442,89.66666666666667,8,5,1.0,Qwen teacher distillation,403
6,14,1,1,1,1,1,1,1,1,1442,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1442,80.68571428571428,8,5,1.0,Local rule-based fallback,234
11,25,1,1,1,1,1,1,1,1,1443,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,25,1443,89.33333333333333,8,5,1.0,Qwen teacher distillation,370
6,15,1,1,1,1,1,1,1,1,1443,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1443,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,35,1,1,1,1,1,1,1,1,1444,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,1,14,1444,100.0,8,5,1.0,Qwen teacher distillation,410
6,13,1,1,1,1,1,1,1,1,1444,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1444,80.34285714285714,8,5,1.0,Local rule-based fallback,222
17,29,1,1,1,1,1,1,1,1,1445,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,14,1445,96.0,8,5,1.0,Qwen teacher distillation,395
6,15,1,1,1,1,1,1,1,1,1445,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1445,80.74285714285715,8,5,1.0,Local rule-based fallback,236
17,24,1,1,1,1,1,1,1,1,1446,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,23,1446,91.0,8,5,1.0,Qwen teacher distillation,387
6,13,1,1,1,1,1,1,1,1,1446,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1446,80.42857142857143,8,5,1.0,Local rule-based fallback,225
17,28,1,1,1,1,1,1,1,1,1447,7,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,22,1447,95.0,8,5,1.0,Qwen teacher distillation,433
6,15,1,1,1,1,1,1,1,1,1447,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1447,80.77142857142857,8,5,1.0,Local rule-based fallback,237
15,26,1,1,1,1,1,1,1,1,1448,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,11,1448,93.0,8,5,1.0,Qwen teacher distillation,386
6,14,1,1,1,1,1,1,1,1,1448,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1448,80.57142857142857,8,5,1.0,Local rule-based fallback,230
17,35,1,1,1,1,1,1,1,1,1450,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,14,1450,89.0,8,5,1.0,Qwen teacher distillation,469
6,15,1,1,1,1,1,1,1,1,1450,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1450,80.74285714285715,8,5,1.0,Local rule-based fallback,236
12,19,1,1,1,1,1,1,1,1,1451,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,12,1451,87.54285714285714,8,5,1.0,Qwen teacher distillation,299
6,15,1,1,1,1,1,1,1,1,1451,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1451,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,21,1,1,1,1,1,1,1,1,1452,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,1452,93.0,8,5,1.0,Qwen teacher distillation,460
6,15,1,1,1,1,1,1,1,1,1452,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,1452,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,32,1,1,1,1,1,1,1,1,1453,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,1453,95.0,8,5,1.0,Qwen teacher distillation,453
6,15,1,1,1,1,1,1,1,1,1453,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,1453,80.8,8,5,1.0,Local rule-based fallback,238
15,27,1,1,1,1,1,1,1,1,1454,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,19,1454,95.0,8,5,1.0,Qwen teacher distillation,430
6,15,1,1,1,1,1,1,1,1,1454,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1454,80.62857142857143,8,5,1.0,Local rule-based fallback,232
14,25,1,1,1,1,1,1,1,1,1455,1,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,17,1455,87.0,8,5,1.0,Qwen teacher distillation,362
6,14,1,1,1,1,1,1,1,1,1455,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1455,80.57142857142857,8,5,1.0,Local rule-based fallback,230
16,25,1,1,1,1,1,1,1,1,1456,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,19,1456,92.85714285714286,8,5,1.0,Qwen teacher distillation,345
6,14,1,1,1,1,1,1,1,1,1456,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,1456,80.54285714285714,8,5,1.0,Local rule-based fallback,229
13,24,1,1,1,1,1,1,1,1,1457,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,1457,91.0,8,5,1.0,Qwen teacher distillation,362
